name,category,delete,website,comments,city,lat,lon
Biblioteca Nazionale Aikido Massimo Aviotti,library,,Ingen webbplats,,Rome,"41,8545999","12,4444146"
Biblioteca nazionale centrale di Roma,library,,http://www.bncrm.beniculturali.it/,,Rome,"41,9055575","12,508287"
Biblioteca Nelson Mandela,library,,https://www.bibliotechediroma.it/opac/library/Biblioteca%20Nelson%20Mandela/RMBI1,,Rome,"41,885902","12,5117053"
Biblioteca Passepartout - GiovenaleDoc,cultural_center,,https://casalepodererosa.org/biblioteca-passepartout/,,Rome,"41,9439468","12,565527"
Biblioteca Penazzato,library,,http://www.comune.roma.it/wps/portal/pcr?jp_pagecode=biblioteca_penazzato.wp&ahew=jp_pagecode,,Rome,"41,8983979","12,5662945"
Biblioteca Pier Paolo Pasolini,library,,http://www.bibliotechediroma.it/,,Rome,"41,785371","12,440322"
Biblioteca Popolare Casal Bertone,library,,Ingen webbplats,,Rome,"41,8974583","12,5376705"
"Biblioteca Precaria Metropolitana, hotel quattrostelle occupato",library,,Ingen webbplats,,Rome,"41,89194","12,60098"
Biblioteca Provinciale San Francesco a Ripa,library,,https://www.centroculturalearacoeli.org/archivi-biblioteche/biblioteca-s-francesco-a-ripa/,,Rome,"41,8852055","12,4731302"
Biblioteca Raffaello,library,,https://www.instagram.com/accounts/login/?next=%2Fbiblioteca.raffaello%2F,,Rome,"41,8439576","12,5834344"
Biblioteca Regina Apostolorum - Roma,library,,http://www.piediscepole.it/,,Rome,"41,85107","12,42915"
Biblioteca Renato Nicolini,library,,http://www.comune.roma.it/pcr/it/biblioteca_corviale.page,,Rome,"41,8501037","12,4140277"
Biblioteca Rispoli,library,,http://www.bibliotu.it/.do#3,,Rome,"41,897249","12,480283"
Biblioteca Romana A Sarti,library,,http://www.comune.roma.it/wps/portal/pcr?jp_pagecode=biblioteca_romana_sarti.wp&ahew=jp_pagecode,,Rome,"41,8963056","12,4827441"
Bibliotecă românească în Italia / Biblioteca romena in Italia,library,,https://futuroinsieme.wordpress.com/biblioteca-romaneasca-in-italia-biblioteca-romena-in-italia/,,Rome,"41,8841034","12,4920572"
Biblioteca Rugantino,library,,http://www.bibliotechediroma.it/,,Rome,"41,8653685","12,5780832"
Biblioteca San Marco,library,,http://parrocchiasanmarco.altervista.org/la-biblioteca.html,,Rome,"41,8205151","12,4833843"
Biblioteca Sandro Onofri,library,,http://www.bibliotu.it/biblioteca/sandroonofri#0,,Rome,"41,7757689","12,3484924"
Biblioteca SCIAC La Sapienza,library,,Ingen webbplats,,Rome,"41,9085705","12,5053946"
Biblioteca Scienze della Formazione - Roma Tre,library,,https://sba.uniroma3.it/biblioteche/biblioteca-di-area-di-scienze-della-formazione-angelo-broccoli/,,Rome,"41,90146","12,5052"
Biblioteca statale Antonio Baldini,library,,https://bibliotecabaldini.cultura.gov.it/,,Rome,"41,9197361","12,48535"
Biblioteca Studi Politici - Roma Tre,library,,https://sba.uniroma3.it/biblioteche/biblioteca-di-area-di-studi-politici-pietro-grilli-di-cortona/,,Rome,"41,85209","12,47888"
Biblioteca Uil,library,,https://www.istitutostudisindacali.net/biblioteca/,,Rome,"41,9063436","12,4932466"
Biblioteca Universitaria Alessandrina,library,,http://www.alessandrina.cultura.gov.it/,,Rome,"41,902862","12,5150267"
Biblioteca Vaccheria Nardi,library,,https://www.bibliotechediroma.it/opac/library/biblioteca-vaccheria-nardi/RMBE1,,Rome,"41,9139377","12,565311"
Biblioteca Valle Aurelia,library,,http://www.comune.roma.it/wps/portal/pcr?jp_pagecode=biblioteca_valle_aurelia.wp&ahew=jp_pagecode,,Rome,"41,9051324","12,4371233"
Biblioteca Vallicelliana,library,,https://vallicelliana.cultura.gov.it/,,Rome,"41,898206","12,4689213"
Biblioteca Villa Leopardi,library,,https://www.bibliotechediroma.it/opac/library/biblioteca-villa-leopardi/RMBB1,,Rome,"41,9266901","12,5217154"
Biblioteca Villa Mercede,library,,https://bit.ly/bibliotullio,,Rome,"41,8991973","12,514211"
Biblioteca Villino Corsini - Villa Pamphilj,library,,https://www.bibliotechediroma.it/opac/library/biblioteca-villino-corsini-villa-pamphilj/RMBR3,,Rome,"41,88828","12,46094"
Biblioteca Ximenes,library,,http://anagrafe.iccu.sbn.it,,Rome,"41,9113415","12,5093306"
BibliotecadelleDonne,library,,Ingen webbplats,,Rome,"41,8474","12,48479"
Biblioteche di Roma,library,,http://www.bibliotechediroma.it/,,Rome,"41,9195162","12,4880809"
Biblioteche Sapienza,library,,https://www.uniroma1.it/sbs,,Rome,"41,90158","12,51723"
Bibliotheca Hertziana,library,,http://www.biblhertz.it,,Rome,"41,9055261","12,4840911"
Bibloteca,library,,Ingen webbplats,,Rome,"41,89814","12,53514"
Biennale Internazionale dell'Etruria. Cultura ed Arti in Territorio etrusco,art_gallery,,Ingen webbplats,,Rome,"41,91213","12,49668"
Big Art Gallery,art_gallery,,Ingen webbplats,,Rome,"41,8745465","12,5811468"
Big Bang Roma,dance_club,,http://www.bigbangroma.org/,,Rome,"41,874923","12,474326"
Big Mama,dance_club,,Ingen webbplats,,Rome,"41,87474","12,47604"
BIG MUSIC -Associazione Artistico/Musicale,music_school,,http://www.bigmusic.it/,,Rome,"41,9486792","12,3791529"
Big Show Live Band,arts_and_entertainment,,http://www.bigshowliveband.it/,,Rome,"41,8358154","12,4309841"
Biglietteria Agis La Sapienza,cinema,,Ingen webbplats,,Rome,"41,904026","12,517047"
Bike Square Piazza della Bicicletta,dance_club,,https://sites.google.com/a/bikesquare.org/piazzadellabicicletta,,Rome,"41,9025212","12,4810981"
Bim Produzione,arts_and_entertainment,,https://bimproduzione.com/,,Rome,"41,8758735","12,4656132"
Binario Ostiense,arts_and_entertainment,,http://www.binarioostiense.it/,,Rome,"41,8747498","12,4812018"
Binario30 Teatro,theatre,,Ingen webbplats,,Rome,"41,89848","12,50362"
Birrificio Marconi Ostia,dance_club,,https://www.instagram.com/birrificiomarconiostia?igsh=MWtmYmozNmkyM2R5MA%3D%3D,,Rome,"41,7218864","12,3038224"
Bit Music Studio - Scuola di Batteria e Chitarra Roma,music_school,,https://bitmusicstudio.com/,,Rome,"41,9625668","12,4075186"
Bitterfilm,cinema,,Ingen webbplats,,Rome,"41,920726","12,4543825"
Bivisio SRL,media_agency,,http://www.bivision.it,,Rome,"41,894211","12,476496"
Bizzarro Books,arts_and_entertainment,,https://www.redstarpress.it/categoria-prodotto/bizzarro-books/,,Rome,"41,85266","12,49781"
BKStudios,movie_television_studio,,http://www.bradek.it/,,Rome,"41,9149968","12,5039183"
Black Box,dance_club,,http://www.seseventi.com,,Rome,"41,9119336","12,4986708"
Black Box Theater,theatre,,http://www.officinadarte.it/,,Rome,"41,927355","12,4627598"
Black Mirror  Mat Collishaw    Galleria Borghese,museum,,http://www.blackmirror.info/,,Rome,"41,91392","12,49186"
Black Tape Studio,music_production,,http://www.blacktapestudio.com/,,Rome,"41,8945721","12,5477118"
Black World,arts_and_entertainment,,http://www.lep-org.com,,Rome,"41,8444724","12,573837"
Blacklightfilmproduction,movie_television_studio,,http://www.blacklightfilm.com/,,Rome,"41,8805356","12,4749634"
Blackstone Studio,movie_television_studio,,http://www.blackstonestudio.it/,,Rome,"41,9087319","12,4673298"
BLAST,dance_club,,Ingen webbplats,,Rome,"41,8647557","12,4809068"
BLcinevideorental,movie_television_studio,,http://Www.blcinevideorental.com/,,Rome,"41,9430718","12,4600247"
Blind Faith Recording Studio,music_production,,Ingen webbplats,,Rome,"41,891411","12,5318215"
Blitzclub,dance_club,,http://www.blitzroma.it,,Rome,"41,8753616","12,4746411"
Blobteatrodanza Casal Lumbroso,dance_school,,http://www.blobteatrodanza.com/,,Rome,"41,870961","12,356136"
Blockbuster Village - Acilia,bookstore,,http://blockbustervillage.it/,,Rome,"41,781318","12,3657933"
Blu DREAM Academy,dance_school,,https://lauguz77.wixsite.com/bludreamacademy,,Rome,"41,912829","12,5633029"
Blu Rosso Giallo,music_and_dvd_store,,http://www.catalogocd.com,,Rome,"41,944545","12,552111"
BLUE DESK,cultural_center,,http://www.bluedesk.it/,,Rome,"41,8756212","12,5231701"
Blue Moon,dance_club,,http://www.bluemoonshows.it/,,Rome,"41,8964081","12,4964011"
Blue Music di Andrea Fasola,arts_and_entertainment,,https://www.youtube.com/c/bluemusicstudioroma,,Rome,"41,786177","12,432598"
Blue Ocean Recording Studio,music_production,,https://www.youtube.com/channel/UCAWSNvqa0IGbtJUbjrEcGXg/playlists?sort=dd&view=1&shelf_id=0,,Rome,"41,898693","12,430028"
Blue Room,bookstore,,http://www.blueroomcafe.it/,,Rome,"41,8769653","12,5319059"
Bluemoon,dance_school,,Ingen webbplats,,Rome,"41,7780756","12,3318842"
Blues Design,graphic_designer,,http://www.bluesdesign.net/,,Rome,"41,887328","12,504839"
Bluevents srl - provider ECM 836,media_agency,,http://www.bluevents.it/,,Rome,"41,9391332","12,4691691"
Blutopia,music_and_dvd_store,,https://www.discogs.com/it/seller/BlutopiaStore/profile,,Rome,"41,8876678","12,5314089"
Boffi | De Padova Roma,art_gallery,,https://www.boffi.com/en-it/stores/boffi-roma-margutta,,Rome,"41,9092","12,47895"
BOGARTANGO Scuola di Tango argentino,dance_school,,http://www.bogartango.com/,,Rome,"41,8697015","12,5264283"
Bolaffi,framing_store,,http://www.bolaffi.it/,,Rome,"41,90500259","12,48032856"
Bonita Dance Scuola di Ballo,arts_and_entertainment,,Ingen webbplats,,Rome,"41,8850913","12,5595197"
Book-Cycle. Il Ri-Ciclo del Libro,bookstore,,http://www.book-cycle.it/,,Rome,"41,8780841","12,5411429"
Bookabar S.R,library,,Ingen webbplats,,Rome,"41,898618","12,48643"
Bookabar SRL,bookstore,,http://www.libreriearion.it,,Rome,"41,899","12,49011"
Bookish: chiacchiere sui libri,bookstore,,http://www.bookishlibreria.com/,,Rome,"41,9362699","12,5287082"
Books & Brunch,bookstore,,http://www.booksandbrunch.it/,,Rome,"41,879475","12,519809"
Bookshop MUCIV Aditum Cultura,bookstore,,Ingen webbplats,,Rome,"41,86896","12,46774"
"Bookstorie - libri, incontri, racconti",bookstore,,https://www.instagram.com/bookstorielibreria/,,Rome,"41,9352689","12,5276746"
Booktique,bookstore,,http://www.booktique.info/,,Rome,"41,9015844","12,4760843"
Bootleg Recording Studio,record_label,,http://www.bootlegrecordingstudio.com/,,Rome,"41,936405","12,539761"
Borghese Gallery,museum,,https://borghese.gallery/,,Rome,"41,9142412","12,4922664"
Borghetta Stile,arts_and_entertainment,,http://www.borghettastile.it/,,Rome,"41,8710764","12,4755885"
Borgo Meraviglia,arts_and_entertainment,,http://www.borgomeraviglia.it/,,Rome,"41,9104427","12,3657453"
Borgo Pio Art Gallery,art_gallery,,http://www.borgopioartgallery.com/,,Rome,"41,9038943","12,4610248"
Borgo Ripa,dance_club,,http://www.borgoripa.it/,,Rome,"41,8869254","12,4783348"
Borri Books,bookstore,,http://www.borribooks.com/,,Rome,"41,9008466","12,5009672"
Bosco delle Fragole,dance_club,,http://www.discotechearoma.it/il-bosco-delle-fragole.aspIl,,Rome,"41,9340494","12,4523062"
Bosi Artes,art_gallery,,http://www.bosiartes.com/,,Rome,"41,9117681","12,4924903"
Bottega degli Alchimisti,arts_and_entertainment,,http://www.alchimisti.org,,Rome,"41,923733","12,438345"
Bottega di Calligrafia,arts_and_crafts,,http://www.calligrafia.it/,,Rome,"41,908755","12,4586695"
Bouganville Celimontana,arts_and_entertainment,,http://www.bouganvillecelimontana.it/,,Rome,"41,88447","12,49575"
Bounce Factory Dance Studio,dance_school,,Ingen webbplats,,Rome,"41,92673","12,53579"
Box Office Lazio,arts_and_entertainment,,http://www.boxofficelazio.it/,,Rome,"41,8984","12,49652"
Bracci Gallery,art_gallery,,https://www.bmartgallery.com/,,Rome,"41,9073236","12,4706197"
Braccio Di Carlo Magno,museum,,Ingen webbplats,,Rome,"41,89597","12,45531"
Braccio Nuovo,art_museum,,Ingen webbplats,,Rome,"41,9052729","12,4546317"
BraDypUS,broadcasting_media_production,,http://bradypus.net/,,Rome,"41,86334","12,46404"
Brancaleone,dance_club,,http://www.brancaleone.it/,,Rome,"41,9370725","12,5404771"
Brano Inedito,music_production,,http://www.branoinedito.it/,,Rome,"41,9298166","12,3641857"
BrasilVivo,cultural_center,,http://www.brasilvivo.it/,,Rome,"41,89042","12,50902"
Break Video,music_and_dvd_store,,Ingen webbplats,,Rome,"41,8351","12,60188"
Breakfastnight Roma [BKF],dance_club,,Ingen webbplats,,Rome,"41,89564","12,512503"
BreaKTime,dance_club,,http://www.salvatorelucianofurnari.in/,,Rome,"41,9436078","12,5295178"
Bricolage Dance Movement,dance_school,,http://www.bricolagedancemovement.com/,,Rome,"41,8506039","12,4511587"
Broken Spirits Production,movie_television_studio,,https://www.brokenspiritsproduction.art/,,Rome,"41,9464537","12,3907856"
Brunit SRL,arts_and_entertainment,,Ingen webbplats,,Rome,"41,9338928","12,4797338"
Bsocial,media_agency,,http://agencybsocial.it/,,Rome,"41,8705995","12,4782534"
Bungalow Ostia,dance_club,,Ingen webbplats,,Rome,"41,8509291","12,5939774"
Bunker Villa Ada Savoia,museum,,http://www.bunkervillaada.it/,,Rome,"41,9249449","12,4981842"
Buraq Aperetreat,dance_club,,http://www.buraq.it/,,Rome,"41,81917","12,5846997"
Burattini senza Fili,theatre,,Ingen webbplats,,Rome,"41,8642399","12,4682056"
Butterfly,theatre,,http://www.butterflyticket.it/,,Rome,"41,883884","12,5399977"
Butterfly Dance to Be,dance_school,,http://www.asd-butterfly.it/,,Rome,"41,9152875","12,5547295"
C.C.F. - Centro Corsi Fotografia,photography_store_and_services,,https://www.centrocorsifotografia.it/,,Rome,"41,9352757","12,5364112"
C.cartoattack,bookstore,,https://linktr.ee/cartoattack,,Rome,"41,90865","12,69521"
C.S.A. Design,photography_store_and_services,,https://www.csa-design.eu/,,Rome,"41,9083417","12,4150486"
"C'era due volte kids - libreria, spazio gioco-asilo, ludoteca",bookstore,,http://www.ceraduevolte.it/,,Rome,"41,9433767","12,5174265"
Cabala's Queen,dance_club,,http://www.discotechearoma.it/,,Rome,"41,901972","12,472323"
Cacciare TV,television_station,,https://cacciare.tv/,,Rome,"41,928112","12,4617831"
Cacciatori di Note,music_school,,http://www.williamschoolmusic.com/,,Rome,"41,87095","12,59389"
Caffe Latino di Roma,dance_club,,http://caffelatinodiroma.com/,,Rome,"41,8764865","12,4761348"
CAG XIII Municipio - Liberi d'arte,cultural_center,,https://www.liberidarte.it/,,Rome,"41,9114207","12,34997"
Cagne Sciolte,dance_club,,https://cagnesciolte.noblogs.org/,,Rome,"41,8639444","12,4792235"
Cake Academy Roma,arts_and_entertainment,,http://www.cakeacademy.it/,,Rome,"41,9000537","12,4793122"
CakeAcademy,art_school,,https://www.cakeacademyofficial.com/,,Rome,"41,8796263","12,468299"
Calamide,dance_school,,Ingen webbplats,,Rome,"41,739906","12,3368863"
Caleidos creazioni d'arte,arts_and_entertainment,,http://www.vetratedarte.com/,,Rome,"41,879746","12,574352"
Caliban Produzioni Teatrali,theatre,,http://www.calibanproduzioni.it/,,Rome,"41,8786524","12,5071398"
Calidarium - Art Store,art_gallery,,http://www.dariocali.com/,,Rome,"41,88998","12,46961"
California Night Club,dance_club,,http://californianightclub.wixsite.com/californianightclub,,Rome,"41,925201","12,5772756"
Cambi Casa d'Aste,art_gallery,,Ingen webbplats,,Rome,"41,9095154","12,4780822"
Cambiapiano,music_school,,http://www.cambiapiano.com/,,Rome,"41,8855034","12,5327448"
CAMERA 21,art_gallery,,http://www.camera21.it/,,Rome,"41,9077346","12,5226927"
Camera 79 Art Gallery,art_gallery,,https://www.camera79artgallery.com/,,Rome,"41,8910349","12,4689808"
Camera Musicale Romana,music_venue,,https://www.cameramusicaleromana.it/,,Rome,"41,918763","12,49022"
Camera Musicale Romana Project,theatrical_productions,,Ingen webbplats,,Rome,"41,785343","12,517644"
Camera Oscura,art_gallery,,http://www.cameraoscura.org/,,Rome,"41,8827468","12,5193797"
Campo,art_gallery,,http://www.campo.space/,,Rome,"41,8775575","12,5340213"
Campo Sportivo Panichelli,arts_and_entertainment,,Ingen webbplats,,Rome,"41,8672015","12,6471366"
Canale 10,broadcasting_media_production,,https://canaledieci.it/,,Rome,"41,7341345","12,2823633"
Canale 21 - Extra,movie_television_studio,,http://www.canale21.it/,,Rome,"41,9060977","12,5039439"
Candy House,art_gallery,,Ingen webbplats,,Rome,"41,8942331","12,4893848"
Canova Production,movie_television_studio,,https://canovafilmproduction.com/,,Rome,"41,90516","12,54957"
Canova22,art_gallery,,https://www.dancescreenintheland.org/,,Rome,"41,9073273","12,4764889"
Cantagalli Telai,arts_and_entertainment,,https://www.cantagallitelai.it/,,Rome,"41,9012891","12,4072515"
Cantieri Musicali,music_venue,,http://cantierimusicali.it,,Rome,"41,919432","12,455306"
Cantieri Sonori Produzioni,music_production,,http://www.cantierisonori.net/,,Rome,"41,7921145","12,4072054"
Capella Sistina - Vatican,history_museum,,http://www.mv.vatican.va/,,Rome,"41,9036588","12,4543381"
Capital museum tour,museum,,http://capitalmuseumtour.com/,,Rome,"41,90433","12,4596699"
Capitalvideo Produzioni srl,movie_television_studio,,http://www.capitalvideo.net/,,Rome,"41,9142542","12,4574792"
Capitclub,arts_and_entertainment,,http://capitclub.it/,,Rome,"41,8904257","12,5331044"
Capitoline Museums,museum,,Ingen webbplats,,Rome,"41,8929471","12,4825583"
Capitolini,museum,,Ingen webbplats,,Rome,"41,8954556","12,4736834"
Capodanno a Roma,dance_club,,https://www.estateromana.com/blog/promozioni/capodanno-a-roma/,,Rome,"41,901779","12,512163"
Capodanno Atlantico Roma,dance_club,,http://www.capodannoaroma.it/atlantico-live.htm,,Rome,"41,8151355","12,4624392"
Capodanno Castello di Ponte Milvio,dance_club,,http://www.capodannovillamiani.com/,,Rome,"41,94991","12,48356"
Capodanno Roma,arts_and_entertainment,,https://www.capodannoroma.org/,,Rome,"41,87353","12,52701"
Cappella Musicale Pontificia,music_school,,Ingen webbplats,,Rome,"41,8957789","12,47494"
Cappella Niccolina,arts_and_entertainment,,http://it.wikipedia.org/wiki/Cappella_Niccolina,,Rome,"41,9034","12,454619"
Cappelletta di Villa Mirafiori,library,,Ingen webbplats,,Rome,"41,9184297","12,5164907"
Cappuchiner kirken,history_museum,,http://en.wikipedia.org/wiki/Capuchin_Crypt,,Rome,"41,904847","12,488471"
Caracciolo Management & Production Srl,performing_arts,,http://www.caracciolomanagement.com/,,Rome,"41,9407001","12,4667531"
Caracciolo Musical School,music_school,,http://www.caracciolomanagement.com/,,Rome,"41,879093","12,5251921"
Caravan Film,movie_television_studio,,http://www.caravanfilm.it/,,Rome,"41,88125","12,460376"
Carbó Dance Center - Scuola di Ballo Roma,dance_school,,Ingen webbplats,,Rome,"41,8684953","12,6762281"
Carla Sergio Zoobar Roma,dance_club,,http://www.zoobar.roma.it,,Rome,"41,9326179","12,5292346"
Carlotta nel Giardino,art_school,,https://www.instagram.com/carlottanelgiardino/,,Rome,"41,88771","12,47"
Carlucci Gallery,art_gallery,,http://www.carluccigallerie.com/,,Rome,"41,9085133","12,4789778"
Carolyn Smith Dance Academy Roma Flydancing,dance_school,,https://flydancing.it/,,Rome,"41,9424423","12,465381"
Carovana Tribale,dance_school,,https://linktr.ee/carovana_tribale,,Rome,"41,89749","12,51101"
Carpe Diem Home Video s.a.s.,music_and_dvd_store,,http://www.cdhv.it/,,Rome,"41,948308","12,514726"
Carpe Diem Multimedia,arts_and_entertainment,,http://www.carpediemmedia.it/,,Rome,"41,8935521","12,5380628"
Carrousel Piano Bar,dance_club,,Ingen webbplats,,Rome,"41,9078505","12,4886341"
CArt Gallery,art_gallery,,http://www.cart-gallery.com/,,Rome,"41,8965813","12,4787206"
Carta Canta Print Shop,graphic_designer,,http://www.cartacantaprintshop.com/,,Rome,"41,9596805","12,5231747"
Carta e Penna,bookstore,,Ingen webbplats,,Rome,"41,9710301","12,5168768"
Carta Penna e Dintorni di Ridolfi Daniela,bookstore,,Ingen webbplats,,Rome,"41,896655","12,431966"
Carta PerDue Latina,arts_and_entertainment,,http://www.cartaperdue.it/,,Rome,"41,9203","12,50931"
Cartarancia,bookstore,,http://www.cartarancia.it/,,Rome,"41,8636432","12,4688327"
Cartaria Appia,bookstore,,http://www.cartariaappia.it/,,Rome,"41,8758926","12,5095767"
Cartiera 11.7,art_school,,Ingen webbplats,,Rome,"41,8807335","12,5274706"
Cartiera Romaniello,arts_and_entertainment,,Ingen webbplats,,Rome,"41,91895","12,37668"
Cartoidea,bookstore,,Ingen webbplats,,Rome,"41,9026655","12,3888098"
Cartoleria,bookstore,,http://millematite.it/,,Rome,"42,00878","12,51928"
Cartoleria Aurora,book_magazine_distribution,,Ingen webbplats,,Rome,"41,89193","12,50182"
Cartoleria Emy,bookstore,,Ingen webbplats,,Rome,"41,9411387","12,423252"
Cartoleria Lancos,bookstore,,Ingen webbplats,,Rome,"41,7883709","12,3287892"
Cartoleria Libreria Le Petre,bookstore,,https://www.cartolerialepetre.it/,,Rome,"41,86772","12,4478782"
Cartoleria Libreria Sabry,bookstore,,Ingen webbplats,,Rome,"41,8693509","12,5936418"
Cartoleria TERZO PONTE,bookstore,,http://www.cartoleriaterzoponte.it/,,Rome,"41,8145266","12,4817434"
Cartoleria Vertecchi,vinyl_record_store,,https://shop.vertecchi.com/it/,,Rome,"41,9575414","12,4876203"
Cartolibreria 4effe,bookstore,,Ingen webbplats,,Rome,"41,90849","12,68193"
Cartolibreria ABC,bookstore,,Ingen webbplats,,Rome,"41,8392578","12,6248639"
Cartolibreria ALBA,bookstore,,http://WWW.LIBRILIBRI.IT/ALBA,,Rome,"41,8586176","12,6723617"
Cartolibreria C'art Attack,bookstore,,http://www.divacartattack.it/,,Rome,"41,8622919","12,6853334"
Cartolibreria Casa Dello Scolaro,bookstore,,https://swite.com/cartolibreriacasadelloscolaro,,Rome,"41,9486","12,5328"
Cartolibreria De Biasi,bookstore,,http://www.cartolibreriadebiasi.it/,,Rome,"41,909682","12,521468"
Cartolibreria Enzo Lo Medico Lo Medico Enzo,bookstore,,Ingen webbplats,,Rome,"42,0688328","12,3337374"
Cartolibreria Francia,bookstore,,Ingen webbplats,,Rome,"41,92554","12,44259"
Cartolibreria Il Coccio Matto,bookstore,,Ingen webbplats,,Rome,"41,949936","12,5464755"
Cartolibreria Il Quadernone,bookstore,,http://www.ilquadernone.com/,,Rome,"41,8901013","12,5579443"
Cartolibreria L'Arca di Pallozza Nicola,bookstore,,Ingen webbplats,,Rome,"41,974525","12,513284"
Cartolibreria Lapucci Luciano Libreria e Editoria,bookstore,,http://www.poste.it,,Rome,"42,037855","12,310757"
Cartolibreria Marco De Bellis,bookstore,,Ingen webbplats,,Rome,"41,8668033","12,4465977"
Cartolibreria Marietta,bookstore,,Ingen webbplats,,Rome,"42,0701767","12,3369188"
Cartolibreria Menchinella,bookstore,,http://www.librilibri.it/MENCHINELLA/,,Rome,"41,9249845","12,4703049"
Cartolibreria New Fantasy Shop,bookstore,,http://www.newfantasyshop.it/,,Rome,"41,8152835","12,4361435"
CartoLibreria OLIMPIA,bookstore,,https://m.facebook.com/CARTOLIBRERIA-OLIMPIA-di-Daniele-Screpante-156486531087176,,Rome,"41,8766818","12,4534801"
Cartolibreria Planis,bookstore,,https://www.google.com/search?q=CARTOLIBRERIA+ROMA+EUR&oq=cartoli&aqs=chrome.0.69i59j69i57j69i59j0l2j69i60l3.8500j0j4&sourceid=chrome&ie=UTF-8&sxsrf=ACYBGNTSjom4L9_CJb9R7TxsP4sA8bzNOQ%3A1579173325692&npsic=0&rflfq=1&rlha=0&rllag=41559205%2C12507606%2C30139&tbm=lcl&rldimm=16527063273831856211&lqi=ChZDQVJUT0xJQlJFUklBIFJPTUEgRVVSWicKDWNhcnRvbGlicmVyaWEiFmNhcnRvbGlicmVyaWEgcm9tYSBldXI&phdesc=txAfqF2nR3s&ved=2ahUKEwjkgPeI_4fnAhUj06YKHfR3CbIQvS4wAHoECAsQIQ&rldoc=1&tbs=lrf%3A%211m4%211u3%212m2%213m1%211e1%211m4%211u2%212m2%212m1%211e1%212m1%211e2%212m1%211e3%213sIAE%2Clf%3A1%2Clf_ui%3A10&rlst=f#rlfi=hd:,,Rome,"41,7814787","12,4416838"
Cartolibreria socrate,bookstore,,http://www.librisocrate.altervista.org,,Rome,"41,8661474","12,4930024"
Cartolibreria Valente,bookstore,,http://www.cartolibreriavalente.it/,,Rome,"41,8767532","12,5776623"
Cartoservice Roma,newspaper_and_magazines_store,,http://www.cartoservice.it/,,Rome,"41,8344351","12,5960895"
Cartotecnica B&B,bookstore,,Ingen webbplats,,Rome,"41,922019","12,505094"
Casa Atelier,art_gallery,,https://www.lucagiannini.it/,,Rome,"41,9766602","12,4445605"
Casa Balla,museum,,Ingen webbplats,,Rome,"41,9183173","12,4618758"
Casa d'aste - Gaartess,art_gallery,,http://www.gaartess.it/,,Rome,"41,8059765","12,4823434"
Casa dei Bimbi,library,,https://www.bibliotechediroma.it/opac/library/biblioteca-casa-dei-bimbi/RMBL3,,Rome,"41,8520245","12,5927207"
Casa del Cinema,drive_in_theater,,http://www.casadelcinema.it/,,Rome,"41,9108067","12,4876311"
Casa Del Conte DeSimone,arts_and_entertainment,,Ingen webbplats,,Rome,"41,894595","12,4764767"
Casa Del Fumetto srls,bookstore,,http://www.casadelfumetto.it,,Rome,"41,9074338","12,4504781"
Casa del Jazz,jazz_and_blues,,http://www.casadeljazz.com/,,Rome,"41,8737357","12,4945171"
Casa del Pastore / მწყემსის სახლი,art_school,,Ingen webbplats,,Rome,"41,89436","12,48996"
"Casa del Popolo ""Lorenzo Orsetti""",cultural_center,,Ingen webbplats,,Rome,"41,9253345","12,4019766"
"Casa del Popolo ""Pio La Torre""",cultural_center,,Ingen webbplats,,Rome,"41,78484","12,36071"
Casa dell'Architettura,art_museum,,https://casadellarchitettura.it/,,Rome,"41,897688","12,502796"
Casa della Città,cultural_center,,Ingen webbplats,,Rome,"41,8689339","12,4878099"
Casa della Memoria e della Storia,library,,https://www.bibliotechediroma.it/opac/library/biblioteca-casa-della-memoria-e-della-storia/RMBA5,,Rome,"41,8940516","12,4636582"
Casa della Musica,music_venue,,Ingen webbplats,,Rome,"41,902743","12,493781"
Casa della Musica Elefantino verde,music_venue,,https://www.facebook.com/casadellamusicaelefantinoverde,,Rome,"41,9003946","12,4339112"
Casa della Partecipazione,cultural_center,,Ingen webbplats,,Rome,"41,8972274","12,5156655"
Casa delle Letterature,library,,http://www.bibliotechediroma.it/,,Rome,"41,899139","12,468727"
Casa delle stelle,cultural_center,,http://www.oltreilmomento.net/,,Rome,"41,86443","12,4478"
Casa delle Traduzioni,library,,http://www.comune.roma.it/wps/portal/pcr?jppagecode=casa_traduzioni.wp,,Rome,"41,9028624","12,4867978"
"Casa di Goethe, Roma",museum,,http://www.casadigoethe.it/,,Rome,"41,9089852","12,4771786"
Casa Museo Alberto Moravia,museum,,http://www.casaalbertomoravia.it/,,Rome,"41,9212344","12,4662816"
Casa Radio,broadcasting_media_production,,http://www.casaradio.it/,,Rome,"41,9347926","12,5521731"
Casa Spazio Interiore,cultural_center,,http://www.spaziointeriore.com/,,Rome,"41,884946","12,533993"
Casa Utòpia,arts_and_entertainment,,Ingen webbplats,,Rome,"41,88614","12,52974"
Casa Vuota,arts_and_entertainment,,http://www.instagram.com/casavuota/,,Rome,"41,86551","12,54742"
Casale dei Cedrati,bookstore,,http://www.casaledeicedrati.it/,,Rome,"41,8891211","12,4429923"
Casale Dell'ex Mulino,history_museum,,Ingen webbplats,,Rome,"41,8652451","12,5164828"
Casale Podere Rosa,cultural_center,,https://casalepodererosa.org/,,Rome,"41,9440715","12,5654356"
