source_file,row,name,city,category,website,lat_field,lon_field,pair_example,delete,reason
Attachment to Template 6 WP2_Trencin.xlsx - export.csv,57,"Happyband Orchester - Clover Media, s.r.o.",Trenčín,musical_band_orchestras,https://www.happyband.sk/,48.897509,18. 059828,,,could not parse numbers in lat/lon fields
Attachment to Template 6 WP2_Trencin.xlsx - export.csv,71,Kultúrne stredisko Záblatie,Trenčín,community_center,https://trencin.sk/pre-obcanov/kultura-a-volny-cas/kulturne-strediska/,48.8962199790922,. 17.997334219790332,,,could not parse numbers in lat/lon fields
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,6,MORZE.art,Gdańsk,,https://www.instagram.com/morze.art/,54.47394796313825,18.557262753605475,,,outside boundary
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,24,Fala Nowej Kultury,Gdańsk,,https://falanowejkultury.pl,54.52177415000484,18.543967911278035,,,outside boundary
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,27,Piana Artspace,Gdańsk,arts_and_crafts,https://www.instagram.com/piana.artspace/,54.5143948179095,18.5417651829936,,,outside boundary
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,35,Klubokawiarnia Langfuhr,Gdańsk,,https://www.instagram.com/lang.fuhr/,,,,,no coordinate fields found
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,36,Drukarnia Cafe,Gdańsk,,https://www.instagram.com/drukarniacafe/?hl=pl,,,,,no coordinate fields found
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,37,Luis Cafe,Gdańsk,,https://www.instagram.com/cafeluis_gdansk/,,,,,no coordinate fields found
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,38,Atelier Biscuit ceramika,Gdańsk,,https://www.atelierbiscuit.art,,,,,no coordinate fields found
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,39,Lepiej ceramika,Gdańsk,,https://www.instagram.com/lepiej_ceramika/,,,,,no coordinate fields found
Copy of Template 6 attachment gdańsk.xlsx - export (1).csv,40,Wela Ont ceramika,Gdańsk,,https://welaont.pl,,,,,no coordinate fields found
Madrid attachment template 4 startup-madrid.xlsx - export.csv,521,Infinito Delicias,Madrid,art_gallery,https://www.infinitodelicias.com/,40.396.824,-3.692.761,,,could not parse numbers in lat/lon fields
STARTUP-STOCKHOLM - THOMAS MAGNUS ELLI - export (1).csv,2682,Framtidsmuseet,,arcade,https://framtidsmuseet.com/,,,,,no coordinate fields found
Template 6 attachment ILS.xlsx - export.csv,9,Kotburschi Kollektiv,Dortmund Bochum Gelsenkirchen,,https://kotburschi.de/,n/a,,,,could not parse numbers in lat/lon fields
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,2,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,3,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,4,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,5,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,6,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,7,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,8,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,9,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,10,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,11,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,12,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,13,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,14,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,15,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,16,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,17,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,18,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,19,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,20,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,21,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,22,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,23,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,24,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,25,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,26,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,27,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,28,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,29,,,,,,,,,no coordinate fields found
Template 6 attachment-MADRID.xlsx - export.xlsx - Blad 1 - Template 6 attachment-.csv,30,,,,,,,,,no coordinate fields found
Template 6 attachment_Seville.xlsx - export (1).csv,14,Harta Teatro (compañía),Sevilla,Theathre,https://hartateatro.es,,,,,no coordinate fields found
startup-gdańsk.xlsx - export.csv,2,mijabo film,Gdańsk,animation_studio,https://patronite.pl/mborucki,54.4948495,18.5378149,,,outside boundary
startup-gdańsk.xlsx - export.csv,194,Akwarium Galeria Sztuki,Gdańsk,art_gallery,Ingen webbplats,54.51908,18.53957,,,outside boundary
startup-gdańsk.xlsx - export.csv,205,Didado,Gdańsk,art_gallery,http://didado.art/,54.4963655,18.5504262,,,outside boundary
startup-gdańsk.xlsx - export.csv,211,Fine Arts Gallery Szary Ganek,Gdańsk,art_gallery,https://szaryganek.pl/,54.2550974,18.6319145,,,outside boundary
startup-gdańsk.xlsx - export.csv,215,Galeria 78,Gdańsk,art_gallery,http://www.galeria78.art.pl,54.5139136,18.5399471,,,outside boundary
startup-gdańsk.xlsx - export.csv,217,Galeria Debiut,Gdańsk,art_gallery,https://www.gov.pl/web/plastykgdynia,54.4813671,18.5638108,,,outside boundary
startup-gdańsk.xlsx - export.csv,218,Galeria Gdyńskiego Centrum Filmowego,Gdańsk,art_gallery,https://gcf.org.pl/galeria/,54.517033,18.543286,,,outside boundary
startup-gdańsk.xlsx - export.csv,240,Galeria Żuławska,Gdańsk,art_gallery,Ingen webbplats,54.136009,19.008931,,,outside boundary
startup-gdańsk.xlsx - export.csv,247,Gdynia Design Days,Gdańsk,art_gallery,http://www.gdyniadesigndays.eu/,54.4952615,18.5375312,,,outside boundary
startup-gdańsk.xlsx - export.csv,251,Halo Kultura,Gdańsk,art_gallery,Ingen webbplats,54.5222889,18.5338194,,,outside boundary
startup-gdańsk.xlsx - export.csv,256,KIT Pracownia/Galeria,Gdańsk,art_gallery,Ingen webbplats,54.44222,18.56108,,,outside boundary
startup-gdańsk.xlsx - export.csv,271,Państwowa Galeria Sztuki,Gdańsk,art_gallery,http://pgs.pl,54.43654,18.56669,,,outside boundary
startup-gdańsk.xlsx - export.csv,272,Państwowa Galeria Sztuki,Gdańsk,art_gallery,http://www.pgs.pl/,54.4454563,18.5697759,,,outside boundary
startup-gdańsk.xlsx - export.csv,280,Przypływ,Gdańsk,art_gallery,https://linktr.ee/przyplyw,54.51929,18.53582,,,outside boundary
startup-gdańsk.xlsx - export.csv,281,PUNKT,Gdańsk,art_gallery,http://ounktgallery.com/,54.5247927,18.544836,,,outside boundary
startup-gdańsk.xlsx - export.csv,285,Sopocka Galeria Sztuki,Gdańsk,art_gallery,http://sopockagaleriasztuki.pl/,54.4358079,18.5615634,,,outside boundary
startup-gdańsk.xlsx - export.csv,290,Traffic Design,Gdańsk,art_gallery,http://www.trafficdesign.pl/,54.5211495,18.5448211,,,outside boundary
startup-gdańsk.xlsx - export.csv,292,tuBaza,Gdańsk,art_gallery,http://tubaza.org/,54.4737021,18.557342,,,outside boundary
startup-gdańsk.xlsx - export.csv,298,Galeria Na Wyspie,Gdańsk,art_museum,http://www.mdk.elblag.pl/,54.1557715,19.391505,,,outside boundary
startup-gdańsk.xlsx - export.csv,301,Muzeum Miodu i Pszczelarstwa,Gdańsk,art_museum,Ingen webbplats,54.1737658,18.7010316,,,outside boundary
startup-gdańsk.xlsx - export.csv,308,ARTmania - szkoła artystyczna,Gdańsk,art_school,https://www.instagram.com/artmaniaschool/,54.5470297,18.4538522,,,outside boundary
startup-gdańsk.xlsx - export.csv,309,ArtStudio Oksywie,Gdańsk,art_school,Ingen webbplats,54.5533373,18.5338029,,,outside boundary
startup-gdańsk.xlsx - export.csv,313,Domin Gdynia Nauka Rysunku,Gdańsk,art_school,https://domin-gdynia.pl/,54.5203812,18.5258859,,,outside boundary
startup-gdańsk.xlsx - export.csv,320,Kunsztownia,Gdańsk,art_school,http://eepurl.com/hXLCAn,54.5163312,18.531602,,,outside boundary
startup-gdańsk.xlsx - export.csv,323,Makagigi Studio,Gdańsk,art_school,Ingen webbplats,54.1580542,19.397112,,,outside boundary
startup-gdańsk.xlsx - export.csv,325,Music Inn,Gdańsk,art_school,http://www.musicinn.pl/,54.5671082,18.4039079,,,outside boundary
startup-gdańsk.xlsx - export.csv,329,Pracownia Malarstwa i Grafiki,Gdańsk,art_school,http://www.pracowniamig.pl/,54.542124,18.4621338,,,outside boundary
startup-gdańsk.xlsx - export.csv,334,Szkoła artystyczna Port Art,Gdańsk,art_school,http://www.portart.pl/,54.3941421,18.4012488,,,outside boundary
startup-gdańsk.xlsx - export.csv,335,Szkoła Fotografii FOTOMEDIA,Gdańsk,art_school,http://www.fotomedia.com.pl/,54.4390668,18.5610355,,,outside boundary
startup-gdańsk.xlsx - export.csv,341,A&R Pracownia pomysłów.,Gdańsk,arts_and_crafts,http://pracowniapomyslow.com.pl/,54.2568196,18.6344104,,,outside boundary
startup-gdańsk.xlsx - export.csv,343,AliLinka Makrama,Gdańsk,arts_and_crafts,https://www.instagram.com/alilinka_makrama/,54.5856759,18.4062029,,,outside boundary
startup-gdańsk.xlsx - export.csv,345,Annex Deco,Gdańsk,arts_and_crafts,http://www.annexdeco.com/,54.3598867,18.4342362,,,outside boundary
startup-gdańsk.xlsx - export.csv,348,BohoMazy,Gdańsk,arts_and_crafts,Ingen webbplats,54.5172974,18.5286525,,,outside boundary
startup-gdańsk.xlsx - export.csv,351,Deco Hobby,Gdańsk,arts_and_crafts,http://www.decohobby.com.pl/,54.5202984,18.5416039,,,outside boundary
startup-gdańsk.xlsx - export.csv,356,Eco-Packing,Gdańsk,arts_and_crafts,http://www.eco-packing.eu/,54.4922899,18.5334699,,,outside boundary
startup-gdańsk.xlsx - export.csv,357,Ekologiczne Świece Sojowe Good Energy,Gdańsk,arts_and_crafts,https://sklep127.wixsite.com/swiecegoodenergy,54.5156588,18.5387961,,,outside boundary
startup-gdańsk.xlsx - export.csv,359,Fun Łata,Gdańsk,arts_and_crafts,http://www.funlata.pl/,54.5567345,18.5066414,,,outside boundary
startup-gdańsk.xlsx - export.csv,365,Glinki Krystynki,Gdańsk,arts_and_crafts,http://www.S49.pl/,54.49742,18.49753,,,outside boundary
startup-gdańsk.xlsx - export.csv,370,KokoNove,Gdańsk,arts_and_crafts,https://www.kokonove.com/,54.2677333,18.6786717,,,outside boundary
startup-gdańsk.xlsx - export.csv,371,Kraszewska Pracownia,Gdańsk,arts_and_crafts,http://kraszewskapracownia.com/,54.5609367,18.4131454,,,outside boundary
startup-gdańsk.xlsx - export.csv,372,Kreatywny Zakątek,Gdańsk,arts_and_crafts,Ingen webbplats,54.4631648,18.495741,,,outside boundary
startup-gdańsk.xlsx - export.csv,373,Łapp to! Ceramika,Gdańsk,arts_and_crafts,http://www.lapptoceramika.pl/,54.3276797,18.5171634,,,outside boundary
startup-gdańsk.xlsx - export.csv,375,Lion Candles,Gdańsk,arts_and_crafts,Ingen webbplats,54.5142649,18.5374532,,,outside boundary
startup-gdańsk.xlsx - export.csv,376,Lunarium MoonCenter,Gdańsk,arts_and_crafts,Ingen webbplats,54.2610288,18.6538466,,,outside boundary
startup-gdańsk.xlsx - export.csv,377,Małe Rzeczy,Gdańsk,arts_and_crafts,Ingen webbplats,54.4369772,18.5613274,,,outside boundary
startup-gdańsk.xlsx - export.csv,380,Ogród Kreatywności Studio B Ceramika,Gdańsk,arts_and_crafts,Ingen webbplats,54.5641659,18.4116452,,,outside boundary
startup-gdańsk.xlsx - export.csv,381,Old fashion ribbons,Gdańsk,arts_and_crafts,http://www.oldfashionribbon.com/,54.52701,18.45927,,,outside boundary
startup-gdańsk.xlsx - export.csv,389,Pracownia Bettineum Gdynia,Gdańsk,arts_and_crafts,https://bettineum.wixsite.com/bettineum,54.4729367,18.4614687,,,outside boundary
startup-gdańsk.xlsx - export.csv,390,Pracownia Dziewanna,Gdańsk,arts_and_crafts,Ingen webbplats,54.5540106,18.5096242,,,outside boundary
startup-gdańsk.xlsx - export.csv,391,Pracownia Garncarska Urszula Pietrzak,Gdańsk,arts_and_crafts,http://pracowniagarncarska.pl/,54.49449,18.5512,,,outside boundary
startup-gdańsk.xlsx - export.csv,392,Pracownia Mewa,Gdańsk,arts_and_crafts,Ingen webbplats,54.5415138,18.4656188,,,outside boundary
startup-gdańsk.xlsx - export.csv,393,Pracownia Sikoreczka,Gdańsk,arts_and_crafts,https://pracowniasikoreczka.etsy.com/,54.2590302,18.6618466,,,outside boundary
startup-gdańsk.xlsx - export.csv,406,Terra Vibes Pracownia Ceramiki,Gdańsk,arts_and_crafts,Ingen webbplats,54.4836829,18.5376504,,,outside boundary
startup-gdańsk.xlsx - export.csv,412,5 Talentów Pracownia Twórczego Rozwoju,Gdańsk,arts_and_entertainment,http://www.5talentow.pl/,54.2468699,18.4746171,,?,outside boundary
startup-gdańsk.xlsx - export.csv,413,Acartus,Gdańsk,arts_and_entertainment,https://www.acartus.pl/,54.52139,18.5434309,,?,outside boundary
startup-gdańsk.xlsx - export.csv,416,Aquamarine Ceramics,Gdańsk,arts_and_entertainment,Ingen webbplats,54.56032,18.40803,,,outside boundary
startup-gdańsk.xlsx - export.csv,418,Art Babette,Gdańsk,arts_and_entertainment,http://www.artbabette.pl/,54.5152688,18.5268206,,,outside boundary
startup-gdańsk.xlsx - export.csv,419,Art Media,Gdańsk,arts_and_entertainment,http://www.artmedia.gda.pl/,54.5227379,18.542638,,,outside boundary
startup-gdańsk.xlsx - export.csv,429,Centrum Kultury w Gdyni,Gdańsk,arts_and_entertainment,http://www.ckgdynia.pl/,54.48497,18.5257929,,,outside boundary
startup-gdańsk.xlsx - export.csv,431,Chwaszczyno,Gdańsk,arts_and_entertainment,http://chwaszczyno.com,54.4433291,18.4191371,,,outside boundary
startup-gdańsk.xlsx - export.csv,434,Delfinalia,Gdańsk,arts_and_entertainment,https://turnup-tickets.pl/delfinalia-2025,54.5188179,18.557716,,,outside boundary
startup-gdańsk.xlsx - export.csv,451,Gdynia InfoBox,Gdańsk,arts_and_entertainment,http://www.gdynia.pl/infobox,54.5187571,18.5417952,,,outside boundary
startup-gdańsk.xlsx - export.csv,452,Gdyńskie Centrum Animacji,Gdańsk,arts_and_entertainment,http://www.gca.edu.pl/,54.5395739,18.50388,,,outside boundary
startup-gdańsk.xlsx - export.csv,457,Kino Letnie w Orłowie,Gdańsk,arts_and_entertainment,http://www.kinoletnie.info/,54.4756012,18.5623141,,,outside boundary
